Case Study,Sampling Strategy,Robustness,Confidence Difference
Dune,solverBased,0.587,0.0
Dune,solverBased,0.588,0.0
Dune,solverBased,0.589,0.0
Dune,solverBased,0.59,0.0
Dune,solverBased,0.591,0.0
Dune,solverBased,0.592,0.0
Dune,solverBased,0.593,0.0
Dune,solverBased,0.594,0.0
Dune,solverBased,0.595,0.0
Dune,solverBased,0.596,0.0
Dune,solverBased,0.597,0.0
Dune,solverBased,0.598,0.0
Dune,solverBased,0.599,0.0
Dune,solverBased,0.6,0.0
Dune,solverBased,0.601,0.0
Dune,solverBased,0.602,0.0
Dune,solverBased,0.603,0.0
Dune,solverBased,0.604,0.0
Dune,solverBased,0.605,0.0
Dune,solverBased,0.606,0.0
Dune,solverBased,0.607,0.0
Dune,solverBased,0.608,0.0
Dune,solverBased,0.609,0.0
Dune,solverBased,0.61,0.0
Dune,solverBased,0.611,0.0
Dune,solverBased,0.612,0.0
Dune,solverBased,0.613,0.0
Dune,solverBased,0.614,0.0
Dune,solverBased,0.615,0.0
Dune,solverBased,0.616,0.0
Dune,solverBased,0.617,0.0
Dune,solverBased,0.618,0.0
Dune,solverBased,0.619,0.0
Dune,solverBased,0.62,0.0
Dune,solverBased,0.621,0.0
Dune,solverBased,0.622,0.0
Dune,solverBased,0.623,0.0
Dune,solverBased,0.624,0.0
Dune,solverBased,0.625,0.0
Dune,solverBased,0.626,0.0
Dune,solverBased,0.627,0.0
Dune,solverBased,0.628,0.0
Dune,solverBased,0.629,0.0
Dune,solverBased,0.63,0.0
Dune,solverBased,0.631,0.0
Dune,solverBased,0.632,0.0
Dune,solverBased,0.633,0.0
Dune,solverBased,0.634,0.0
Dune,solverBased,0.635,0.0
Dune,solverBased,0.636,0.0
Dune,solverBased,0.637,0.0
Dune,solverBased,0.638,0.0
Dune,solverBased,0.639,0.0
Dune,solverBased,0.64,0.0
Dune,solverBased,0.641,0.0
Dune,solverBased,0.642,0.0
Dune,solverBased,0.643,0.0
Dune,solverBased,0.644,0.0
Dune,solverBased,0.645,0.0
Dune,solverBased,0.646,0.0
Dune,solverBased,0.647,0.0
Dune,solverBased,0.648,0.0
Dune,solverBased,0.649,0.0
Dune,solverBased,0.65,0.0
Dune,solverBased,0.651,0.0
Dune,solverBased,0.652,0.0
Dune,solverBased,0.653,0.0
Dune,solverBased,0.654,0.0
Dune,solverBased,0.655,0.0
Dune,solverBased,0.656,0.0
Dune,solverBased,0.657,0.0
Dune,solverBased,0.658,0.0
Dune,solverBased,0.659,0.0
Dune,solverBased,0.66,0.0
Dune,solverBased,0.661,0.0
Dune,solverBased,0.662,0.0
Dune,solverBased,0.663,0.0
Dune,solverBased,0.664,0.0
Dune,solverBased,0.665,0.0
Dune,solverBased,0.666,0.0
Dune,solverBased,0.667,0.0
Dune,solverBased,0.668,0.0
Dune,solverBased,0.669,0.0
Dune,solverBased,0.67,0.0
Dune,solverBased,0.671,0.0
Dune,solverBased,0.672,0.0
Dune,solverBased,0.673,0.0
Dune,solverBased,0.674,0.0
Dune,solverBased,0.675,0.0
Dune,solverBased,0.676,0.0
Dune,solverBased,0.677,0.0
Dune,solverBased,0.678,0.0
Dune,solverBased,0.679,0.0
Dune,solverBased,0.68,0.0
Dune,solverBased,0.681,0.0
Dune,solverBased,0.682,0.0
Dune,solverBased,0.683,0.0
Dune,solverBased,0.684,0.0
Dune,solverBased,0.685,0.0
Dune,solverBased,0.686,0.0
Dune,solverBased,0.687,0.0
Dune,solverBased,0.688,0.0
Dune,solverBased,0.689,0.0
Dune,solverBased,0.69,0.0
Dune,solverBased,0.691,0.0
Dune,solverBased,0.692,0.0
Dune,solverBased,0.693,0.0
Dune,solverBased,0.694,0.0
Dune,solverBased,0.695,0.0
Dune,solverBased,0.696,0.0
Dune,solverBased,0.697,0.0
Dune,solverBased,0.698,0.0
Dune,solverBased,0.699,0.0
Dune,solverBased,0.7,0.0
Dune,solverBased,0.701,0.0
Dune,solverBased,0.702,0.0
Dune,solverBased,0.703,0.0
Dune,solverBased,0.704,0.0
Dune,solverBased,0.705,0.0
Dune,solverBased,0.706,0.0
Dune,solverBased,0.707,0.0
Dune,solverBased,0.708,0.0
Dune,solverBased,0.709,0.0
Dune,solverBased,0.71,0.0
Dune,solverBased,0.711,0.0
Dune,solverBased,0.712,0.0
Dune,solverBased,0.713,0.0
Dune,solverBased,0.714,0.0
Dune,solverBased,0.715,0.0
Dune,solverBased,0.716,0.0
Dune,solverBased,0.717,0.0
Dune,solverBased,0.718,0.0
Dune,solverBased,0.719,0.0
Dune,solverBased,0.72,0.0
Dune,solverBased,0.721,0.0
Dune,solverBased,0.722,0.0
Dune,solverBased,0.723,0.0
Dune,solverBased,0.724,0.0
Dune,solverBased,0.725,0.0
Dune,solverBased,0.726,0.0
Dune,solverBased,0.727,0.0
Dune,solverBased,0.728,0.0
Dune,solverBased,0.729,0.0
Dune,solverBased,0.73,0.0
Dune,solverBased,0.731,0.0
Dune,solverBased,0.732,0.0
Dune,solverBased,0.733,0.0
Dune,solverBased,0.734,0.0
Dune,solverBased,0.735,0.0
Dune,solverBased,0.736,0.0
Dune,solverBased,0.737,0.0
Dune,solverBased,0.738,0.0
Dune,solverBased,0.739,0.0
Dune,solverBased,0.74,0.0
Dune,solverBased,0.741,0.0
Dune,solverBased,0.742,0.0
Dune,solverBased,0.743,0.0
Dune,solverBased,0.744,0.0
Dune,solverBased,0.745,0.0
Dune,solverBased,0.746,0.0
Dune,solverBased,0.747,0.0
Dune,solverBased,0.748,0.0
Dune,solverBased,0.749,0.0
Dune,solverBased,0.75,0.0
Dune,solverBased,0.751,0.0
Dune,solverBased,0.752,0.0
Dune,solverBased,0.753,0.0
Dune,solverBased,0.754,0.0
Dune,solverBased,0.755,0.0
Dune,solverBased,0.756,0.0
Dune,solverBased,0.757,0.0
Dune,solverBased,0.758,0.0
Dune,solverBased,0.759,0.0
