Case Study,Sampling Strategy,Sample Set Size,Area
Polly,solverBased,2000,-0.0008364950770793799
Polly,solverBased,2010,-0.0008369776174654236
Polly,solverBased,2020,-0.000836768934572352
Polly,solverBased,2030,-0.0008392027242690008
Polly,solverBased,2040,-0.0008416126753225689
Polly,solverBased,2050,-0.0008339991362383251
Polly,solverBased,2060,-0.00083636244876095
Polly,solverBased,2070,-0.000838702948037677
Polly,solverBased,2080,-0.0008410209627767321
Polly,solverBased,2090,-0.00084331681540123
Polly,solverBased,2100,-0.0008455908221986781
Polly,solverBased,2110,-0.0008478432934662308
Polly,solverBased,2120,-0.0008500745336518408
Polly,solverBased,2130,-0.0008489515081580995
Polly,solverBased,2140,-0.0008511411768089055
Polly,solverBased,2150,-0.000853310493979082
Polly,solverBased,2160,-0.0008527930753870613
Polly,solverBased,2170,-0.0008549225315507573
