Case Study,Sampling Strategy,Robustness,Confidence Difference
Polly,solverBased,0.555,-0.04999763538644031
Polly,solverBased,0.556,-0.049997718988253226
Polly,solverBased,0.557,-0.049997799812872
Polly,solverBased,0.558,-0.04999787794659438
Polly,solverBased,0.559,-0.049997953473222556
Polly,solverBased,0.56,-0.049998026474129764
Polly,solverBased,0.561,-0.049998097028325694
Polly,solverBased,0.562,-0.04999816521251965
Polly,solverBased,0.563,-0.049998231101182844
Polly,solverBased,0.564,-0.049998294766608664
Polly,solverBased,0.565,-0.04999835627897131
Polly,solverBased,0.566,-0.04999841570638408
Polly,solverBased,0.567,-0.04999847311495431
Polly,solverBased,0.568,-0.04999852856883891
Polly,solverBased,0.569,-0.049998582130297176
Polly,solverBased,0.57,-0.04999863385974279
Polly,solverBased,0.571,-0.04999868381579431
Polly,solverBased,0.572,-0.04999873205532479
Polly,solverBased,0.573,-0.049998778633509766
Polly,solverBased,0.574,-0.04999882360387409
Polly,solverBased,0.575,-0.049998867018337556
Polly,solverBased,0.576,-0.049998908927259444
Polly,solverBased,0.577,-0.04999894937948224
Polly,solverBased,0.578,-0.04999898842237338
Polly,solverBased,0.579,-0.049999026101866795
Polly,solverBased,0.58,-0.049999062462503185
Polly,solverBased,0.581,-0.049999097547468674
Polly,solverBased,0.582,-0.04999913139863332
Polly,solverBased,0.583,-0.049999164056587886
Polly,solverBased,0.584,-0.04999919556068044
Polly,solverBased,0.585,-0.04999922594905115
Polly,solverBased,0.586,-0.049999255258666775
Polly,solverBased,0.587,-0.0499992835253541
Polly,solverBased,0.588,-0.04999931078383246
Polly,solverBased,0.589,-0.049999337067745286
Polly,solverBased,0.59,-0.04999936240969094
Polly,solverBased,0.591,-0.049999386841252935
Polly,solverBased,0.592,-0.04999941039302924
Polly,solverBased,0.593,-0.04999943309466037
Polly,solverBased,0.594,-0.04999945497485747
Polly,solverBased,0.595,-0.04999947606142885
Polly,solverBased,0.596,-0.04999949638130685
Polly,solverBased,0.597,-0.04999951596057295
Polly,solverBased,0.598,-0.049999534824482605
Polly,solverBased,0.599,-0.04999955299748993
Polly,solverBased,0.6,-0.04999957050327042
Polly,solverBased,0.601,-0.04999958736474486
Polly,solverBased,0.602,-0.049999603604100606
Polly,solverBased,0.603,-0.049999619242814264
